osm_id,name,amenity,longitude,latitude
2499024987,NA,NA,36.754211500000004,-1.2895535
2546351658,NA,NA,36.7900236,-1.2760198
2546351660,NA,NA,36.7901524,-1.2759501
2546351662,NA,NA,36.7908551,-1.2759072000000002
2546351663,NA,NA,36.7925184,-1.2765642
2546351665,NA,NA,36.79163830000001,-1.2773874000000003
2687961610,Logos Christian School,school,36.808515,-1.2761011
2875798610,Kiota School,school,36.7971489,-1.2862693999999997
3181899962,NA,NA,36.7921531,-1.2763787
3181900041,NA,NA,36.79414959999999,-1.2832957
3797942363,NA,NA,36.782106600000006,-1.2583619
3797942364,NA,NA,36.7821898,-1.2584665
3797942366,NA,NA,36.78255190000001,-1.258578
3797942369,NA,NA,36.7825519,-1.2585791000000002
3797942375,NA,NA,36.7824889,-1.2585694
3797942376,NA,NA,36.7824955,-1.2585094000000001
3797942377,NA,NA,36.7824634,-1.2587775000000003
3797942378,NA,NA,36.7824887,-1.2585705
3797942379,NA,NA,36.7825706,-1.2584263
3797942380,NA,NA,36.78204220000001,-1.2588096999999998
3797942382,NA,NA,36.782525,-1.2588687000000003
3797942387,NA,NA,36.7821522,-1.2587346
4192570231,NA,NA,36.7610514,-1.2631279999999996
4192570232,NA,NA,36.7625182,-1.2628871000000002
4192570233,NA,NA,36.763867600000005,-1.2626134
4192570234,NA,NA,36.7643366,-1.2625165999999999
4192570235,NA,NA,36.7647271,-1.2623829
4192570236,NA,NA,36.7652686,-1.2621152999999998
4192570237,NA,NA,36.7662623,-1.2615567
4192570238,NA,NA,36.7671615,-1.261003
4192570239,NA,NA,36.767783,-1.260681
4192570240,NA,NA,36.76825869999999,-1.2604881
4192570241,NA,NA,36.7687446,-1.2602967
4192570242,NA,NA,36.7695472,-1.2601087
4192570243,NA,NA,36.7707673,-1.2598588
4192570244,NA,NA,36.770406200000004,-1.2580673
4192570298,NA,NA,36.7752005,-1.2680954
4192570299,NA,NA,36.775401200000005,-1.2685351
4192570300,NA,NA,36.776078000000005,-1.2682196
4192570301,NA,NA,36.7761536,-1.2675778
4193917220,NA,NA,36.780616900000005,-1.2959644
4193917221,NA,NA,36.7818189,-1.2959062999999997
4193917222,NA,NA,36.7817461,-1.2942348
4193917223,NA,NA,36.7813363,-1.2942718
4193917224,NA,NA,36.781331699999996,-1.2941301000000003
4193917225,NA,NA,36.7812578,-1.2941378
4193917226,NA,NA,36.781256400000004,-1.2939276999999998
4193917227,NA,NA,36.7805409,-1.2939738000000003
4843663614,Makini Primary School,school,36.7686975,-1.2955181
4843663615,Makini Secondary School,school,36.7677372,-1.2953572
4994970182,NA,NA,36.7986709,-1.2881453
4994970183,NA,NA,36.7986975,-1.2880367
4994970184,NA,NA,36.79890400000001,-1.2880873
4994970185,NA,NA,36.7989262,-1.2879965000000002
4994970186,NA,NA,36.7991261,-1.2880454
4994970187,NA,NA,36.7990773,-1.2882447999999997
5327988317,Imani Montessori School,school,36.77252430000001,-1.2704026000000002
5327992069,NA,school,36.7743101,-1.2717053
5328845942,NA,NA,36.8092278,-1.2818246000000002
5328845943,NA,NA,36.8081764,-1.2821839
5328845944,NA,NA,36.80811740000001,-1.2826130000000002
5328845945,NA,NA,36.80725900000001,-1.2825218
5328845946,NA,NA,36.8071088,-1.2831117
5328845947,NA,NA,36.8066797,-1.2838250000000002
5328845948,NA,NA,36.8074683,-1.2851283
5328845949,NA,NA,36.8089864,-1.2850103
5328845950,NA,NA,36.8101129,-1.2852355000000002
5328845951,NA,NA,36.8114165,-1.2857449999999997
5328845952,NA,NA,36.812162099999995,-1.2846777999999999
5328845953,NA,NA,36.811883200000004,-1.2844096
5328845954,NA,NA,36.811641800000004,-1.2839913
5328845955,NA,NA,36.8116364,-1.2836266
5328845956,NA,NA,36.811674,-1.2835622
5328845957,NA,NA,36.8116579,-1.2831707
5328845958,NA,NA,36.8111912,-1.2831064000000003
5328845959,NA,NA,36.810649399999996,-1.2829133000000001
5328845960,NA,NA,36.8102738,-1.2827094999999997
5328845961,NA,NA,36.8097428,-1.2822966
5329314557,NA,NA,36.7782744,-1.2938925000000001
5329314558,NA,NA,36.7782198,-1.2927011
5329314559,NA,NA,36.7789935,-1.2926657
5329314560,NA,NA,36.77904809999999,-1.2938571
5329314561,NA,NA,36.7791794,-1.2926804
5329314562,NA,NA,36.7803382,-1.2926321000000003
5329314563,NA,NA,36.780402499999994,-1.2939407
5329314564,NA,NA,36.7792492,-1.2939782
5333172575,Muthangari Primary School,school,36.77070799999999,-1.2701596000000002
5333175502,St. Austin's Academy Secondary School,school,36.77113210000001,-1.2740573
5333179718,Shani Angaza School,school,36.773258299999995,-1.2769307
5333182252,Lavington Secondary School,school,36.772695,-1.2773557000000002
5333183070,Lavington Primary School,school,36.7737806,-1.2799686000000001
5333209252,NA,NA,36.7577491,-1.2641454
5333209253,NA,NA,36.7586183,-1.2640477
5333209254,NA,NA,36.7590698,-1.2640026
5333230312,NA,NA,36.7739081,-1.264895
5333230313,NA,NA,36.77448,-1.2656488
5333230314,NA,NA,36.7753169,-1.2651208
5333230315,NA,NA,36.77542270000001,-1.2650495
5333230316,NA,NA,36.774872200000004,-1.2642398
5333230317,NA,NA,36.774813,-1.2654778
5333295388,Gifted Hands School,school,36.761349100000004,-1.2820621
5333295389,Amicus School,school,36.7609937,-1.2818246
5333296837,Rudan Junior Academy,school,36.7610181,-1.2814973000000003
5334960757,NA,NA,36.7568491,-1.2952437
5339089383,NA,NA,36.754588,-1.2902438
5339089384,NA,NA,36.7538114,-1.2901164
5339106869,Lavington United Church Academy,school,36.7705757,-1.2813645
5339117803,NA,NA,36.771844400000006,-1.2766869
5339117804,NA,NA,36.7720006,-1.2764181000000001
5339117805,NA,NA,36.7724019,-1.2766295999999997
5339117806,NA,NA,36.77224770000001,-1.2769181999999997
5414280529,NA,NA,36.7885414,-1.2925962000000002
5414280530,NA,NA,36.7886276,-1.2929776999999998
5414280531,NA,NA,36.7892281,-1.2927276
5414280532,NA,NA,36.7890642,-1.2929226
5414280533,NA,NA,36.789265900000004,-1.2929511
5414280534,NA,NA,36.7892282,-1.2929487000000002
5414280535,NA,NA,36.7886592,-1.2930009
5414280559,NA,NA,36.788831599999995,-1.2929443000000003
5440491074,NA,NA,36.781833,-1.2925422000000002
5440491075,NA,NA,36.78186420000001,-1.2935847
5440491076,NA,NA,36.78354559999999,-1.29357
5456668645,"Bambini, Montessori School",school,36.7939689,-1.2920693
5456734642,Compuera Academy,school,36.8058428,-1.2772584
5933721654,Msingi Bora Academy,school,36.7615857,-1.2676486
5933721655,Msingi Bora Academy,school,36.7614892,-1.2676357
5933721656,Msingi Bora Academy,school,36.761683,-1.2677106000000002
5933721657,Redempter School,school,36.7578672,-1.2685324
5933721658,Redempter School,school,36.757857,-1.2685193999999997
5933721703,Ananda Marga Academy,school,36.7540233,-1.2723933
5933721704,Ananda Marga Academy,school,36.7540933,-1.2725517
5933721705,Kanyorosha Self Help School,school,36.75463450000001,-1.2732425
5933721706,Kanyorosha Self Help School,school,36.7545412,-1.2732442
5933721707,Hamomi School,school,36.7548078,-1.2722717000000001
5933721708,Blessings Junior Academy,school,36.7567817,-1.271935
5933721709,Excel School,school,36.7575593,-1.2707798000000001
5933721710,Excel School,school,36.7576633,-1.2709483
5933721713,Ananda Marga Academy,school,36.7540833,-1.2724344
5933721714,Bueno Kids Kindergarten,school,36.75827869999999,-1.2689994000000004
5933721718,Young Achievers Academy,school,36.75817599999999,-1.2690934
5933721719,Young Achievers Academy,school,36.7580829,-1.2690212000000003
5948170931,Lucky Star Centre Shool,school,36.7517833,-1.2724963
5948174097,Waruku Pre-primary School,school,36.7598382,-1.2691745
5948174098,Shani Nyota School,school,36.76242380000001,-1.2666655
5948174099,Shani Taji School,school,36.763193799999996,-1.2659588
5948174102,Kianda School,school,36.7584588,-1.2640126
5948174107,Waruku Primary School,school,36.7595471,-1.2692636
5948282114,Overseer's Educational Center,school,36.7526422,-1.2737347000000003
5948282115,Overseer's Education Center,school,36.75278,-1.2737017
5948282116,Five Star Academy,school,36.7529541,-1.2736984999999998
5948282117,Five Star Academy,school,36.75234450000001,-1.2737942000000002
5948282118,Kangemi Youth Centre,school,36.7500902,-1.2747069
5948282119,Kangemi Youth Centre,school,36.7499644,-1.2746360999999997
5948282122,Mwalimu Primary School,school,36.7538008,-1.2715542000000002
5948282123,Mwalimu Primary School,school,36.7534742,-1.2717333000000002
5953218907,Westlands Primary School,school,36.7974043,-1.2593338999999997
5953218908,St. Marks Church Nursery School,school,36.7963839,-1.2605106000000001
6127974224,NA,NA,36.8038154,-1.2788975
6127974225,NA,NA,36.8026486,-1.2795973
6127974226,NA,NA,36.80357660000001,-1.280796
6127974227,NA,NA,36.8050331,-1.2794606
6127974228,NA,NA,36.8058485,-1.2786453999999998
6127974229,NA,NA,36.8044886,-1.2789027999999998
6127974230,NA,NA,36.8053295,-1.2786159000000001
6127974231,NA,NA,36.8060289,-1.2784349
6141845853,NA,NA,36.7741177,-1.2710098
6141845854,NA,NA,36.7749878,-1.2710872
6141845855,NA,NA,36.77506520000001,-1.2713473
6141845856,NA,NA,36.7746565,-1.2723039
6141845857,NA,NA,36.7737988,-1.2720129000000002
6141845858,NA,NA,36.7738731,-1.2718457
6141845859,NA,NA,36.7740713,-1.2714216
6178983021,NA,NA,36.7679334,-1.2969202
7680912929,NA,NA,36.77976160000001,-1.2716623
8204435332,NA,NA,36.8041571,-1.278946
8374482726,Rusinga Schools,school,36.7548194,-1.2893741
8374484698,Braeburn,school,36.7570555,-1.2895001000000001
8374595313,Children Angel Academy,school,36.75437840000001,-1.2851036999999998
8374597804,Favour Academy,school,36.75443,-1.28504
8374598875,St. Angels Children School,school,36.7545083,-1.2850117000000003
8374600650,Green Wood Academy,school,36.754476700000005,-1.2850382999999999
8374605280,Huduma School,school,36.75904880000001,-1.2851623
8374622553,Twinkling Star School,school,36.75901,-1.2851717
8374727569,Sunshine Day Care,school,36.7566839,-1.2816975000000002
8374771201,Dagoretti Mixed Secondary,school,36.7515421,-1.2756660000000002
8374784482,Zeal Covenant Kindergarten,school,36.75161440000001,-1.2772696
8374797662,Gatina Primary,school,36.7528517,-1.2778040999999998
8374839015,Mother Margherita School,school,36.75499150000001,-1.2806044
8374841243,Ubora Senior School,school,36.75945719999999,-1.2763769000000003
8374848710,Gatina Children Center,school,36.7572059,-1.2795469
8374859944,Zeal Covenant School,school,36.7552946,-1.2763923
8374861500,Sifa Education Services,school,36.757296,-1.274461
8374868496,Maranatha Educational Centre,school,36.7558073,-1.2748548
8374879813,Chosen Children of Promise,school,36.7571555,-1.2754126999999997
9673467752,NA,NA,36.7650415,-1.2870134000000002
9673467753,NA,NA,36.764739500000005,-1.2872702
9673467754,NA,NA,36.7649797,-1.2876316
9673467755,NA,NA,36.765046500000004,-1.2877487
9673467756,NA,NA,36.7655707,-1.2871745
9673467757,NA,NA,36.7658053,-1.2875378000000002
9673467758,NA,NA,36.7658669,-1.2873835000000002
9676659080,NA,NA,36.76483609999999,-1.2869422000000001
9676659081,NA,NA,36.76512520000001,-1.2869320999999998
9676659082,NA,NA,36.7653767,-1.2870115000000002
9676659083,NA,NA,36.7654655,-1.2870028999999998
9679424928,NA,NA,36.781045399999996,-1.2703734
9679424933,NA,NA,36.7830928,-1.270405
9679424934,NA,NA,36.78304800000001,-1.2706178
9679424958,NA,NA,36.7798798,-1.2710989
9679424964,NA,NA,36.781444799999996,-1.2686866
9679424965,NA,NA,36.782798500000006,-1.2689357000000001
9679424966,NA,NA,36.78375530000001,-1.26951
9679424968,NA,NA,36.78501,-1.2720762
9679424975,NA,NA,36.783566900000004,-1.2705386
9679424978,NA,NA,36.7837791,-1.2738032
9679924741,NA,NA,36.7789496,-1.2782648
9679924742,NA,NA,36.7791293,-1.2783426000000002
9679924743,NA,NA,36.7794565,-1.2783586
9679924781,NA,NA,36.7779411,-1.2762617
9679924782,NA,NA,36.7791132,-1.2741513
9679924783,NA,NA,36.7793626,-1.2732959
9679924784,NA,NA,36.7795019,-1.2726303
9679924812,NA,NA,36.78456719999999,-1.2726435
9679924813,NA,NA,36.7840668,-1.2725789000000003
9679931517,NA,NA,36.7845908,-1.2714323000000003
9679931518,NA,NA,36.7846793,-1.2716816
9679931519,NA,NA,36.7846394,-1.2718394000000002
9722366217,Sinapis,school,36.78540830000001,-1.2893042
9722373317,Sinapis,school,36.7852603,-1.2893632
9840736117,NA,school,36.7853172,-1.2893213
9969927832,NA,NA,36.7831171,-1.2935316
9969927833,NA,NA,36.7827013,-1.2935435999999998
9971949575,NA,NA,36.7677948,-1.296963
9971949589,NA,NA,36.7679838,-1.2970831
9971949641,NA,NA,36.7678451,-1.2971259
10121540163,NA,NA,36.7670151,-1.2874672
10121540164,NA,NA,36.7646613,-1.2881731
10121540165,NA,NA,36.7647097,-1.2869273
10121540166,NA,NA,36.7647686,-1.2865951
10121540167,NA,NA,36.765592399999996,-1.2862248000000003
10121540168,NA,NA,36.76631939999999,-1.2858579000000003
10121540169,NA,NA,36.7665167,-1.2862421
10121540170,NA,NA,36.7657356,-1.2872677999999997
10121540192,NA,NA,36.766269,-1.2864969
10121540193,NA,NA,36.7664128,-1.2867663000000003
10121540194,NA,NA,36.7660798,-1.2869565
10121540195,NA,NA,36.765921299999995,-1.2868206
10121540196,NA,NA,36.7660221,-1.2866531
10121540197,NA,NA,36.766175,-1.2865082
10536308835,Nairobi School,NA,36.7700808,-1.2599994000000003
10815690968,NA,NA,36.77991409999999,-1.2787263
10815690969,NA,NA,36.7805237,-1.2792421000000003
10815690970,NA,NA,36.7806286,-1.2792733
10815690971,NA,NA,36.7810935,-1.2786838
10815690972,NA,NA,36.7816152,-1.2785222000000003
10815690973,NA,NA,36.78217370000001,-1.2784513000000002
10815690974,NA,NA,36.7826727,-1.2783068
10815690975,NA,NA,36.7830838,-1.2782132
10815690976,NA,NA,36.7831745,-1.278148
10815690977,NA,NA,36.783514700000005,-1.2778136000000002
10815690978,NA,NA,36.7835573,-1.2776634
10815690979,NA,NA,36.7835601,-1.2775131
10815690980,NA,NA,36.783744399999996,-1.2770029
10815690981,NA,NA,36.7841271,-1.2767280000000003
10815690982,NA,NA,36.7842916,-1.2765608000000002
10815690983,NA,NA,36.785023,-1.2759315
10815690984,NA,NA,36.784901100000006,-1.2757274
10815690985,NA,NA,36.784694699999996,-1.2754833000000003
10815690986,NA,NA,36.784634,-1.2753292
10815690987,NA,NA,36.784750700000004,-1.2750163999999997
10815690989,NA,NA,36.784577899999995,-1.2740732999999997
10815690990,NA,NA,36.78430709999999,-1.2738911999999998
10815690991,NA,NA,36.7835318,-1.2738492
10815690992,NA,NA,36.78351,-1.2737603000000002
10815690993,NA,NA,36.783962,-1.2736432000000002
10815690994,NA,NA,36.7837913,-1.2732983999999998
10815690995,NA,NA,36.7837957,-1.273127
10815690996,NA,NA,36.7837334,-1.2729929999999998
10815690997,NA,NA,36.7837499,-1.2705889000000001
10815690998,NA,NA,36.7787862,-1.2782256
10815690999,NA,NA,36.7782678,-1.2777735000000001
10815691000,NA,NA,36.7779313,-1.2770567
10815691001,NA,NA,36.779101999999995,-1.2783308
10815691002,NA,NA,36.7835205,-1.2738047
10815691003,NA,NA,36.7846669,-1.2754181
11228124032,NA,NA,36.7804423,-1.2791732
1087015286,NA,NA,36.7480552,-1.2898456
1087015300,NA,NA,36.74832880000001,-1.2893038999999997
1087015314,NA,NA,36.7474598,-1.2890465
1087015316,NA,NA,36.7472291,-1.2895399
1728814564,NA,NA,36.7218451,-1.2643113
1728814566,NA,NA,36.721381599999994,-1.2642641
1728839015,NA,NA,36.71791950000001,-1.2609222999999998
1728839016,NA,NA,36.7178055,-1.2611639
1728839017,NA,NA,36.7184063,-1.2610781
1728839018,NA,NA,36.7186115,-1.2611636
1728839019,NA,NA,36.718443900000004,-1.2614374
1728839020,Cedar Groove,school,36.718370099999994,-1.2612387
2683171984,NA,NA,36.737995,-1.3003087
2683171988,NA,NA,36.737714800000006,-1.2972268999999998
2683171989,NA,NA,36.7386628,-1.2978887999999997
2683171990,NA,NA,36.737782,-1.2985109
2683171991,NA,NA,36.7379626,-1.2989952
2683171993,NA,NA,36.7381449,-1.2995809
2687957058,NA,NA,36.7321467,-1.3019426000000003
4210799128,City prime secondsry school,school,36.7447652,-1.3009059
5334960754,Riara Group Of Schools Kindergarten,NA,36.7562597,-1.2958493999999998
5334960755,NA,NA,36.7558664,-1.2957012
5334960756,NA,NA,36.756063,-1.2950364
5334960758,NA,NA,36.7567086,-1.2959552
5334971801,Dagoretti Corner Primary School,school,36.7532675,-1.2983821
5338844387,NA,NA,36.7385232,-1.283981
5338844388,NA,NA,36.7383936,-1.2841398
5338844389,NA,NA,36.7383267,-1.2845576
5338844390,NA,NA,36.7385106,-1.2849463
5338844391,NA,NA,36.73928440000001,-1.2851154000000002
5338844392,NA,NA,36.7396893,-1.2846788
5338844393,NA,NA,36.7389035,-1.283747
5338850142,Riruta Primary School,school,36.73821209999999,-1.2819893
5915900140,Mnarani Educational Center,school,36.7195643,-1.2667548
5915900141,Mnarani Educational Centre,school,36.7196545,-1.2669198
5915900142,Creative Best Care Academy,school,36.71645130000001,-1.2634214
5924832980,Bidii Self Help,school,36.7456667,-1.2734067
5924832981,Doravera Education Centre,school,36.74575780000001,-1.2725287
5924835187,Bidii Self Help,school,36.74556379999999,-1.2733465000000002
5925863201,Patience Education Center,school,36.74248390000001,-1.275428
5925863202,Patience Education Centre,school,36.7425113,-1.275435
5925863208,Stev-in Junior Education Center,school,36.74138750000001,-1.2747512
5925863209,Stev-in Junior Educational Centre,school,36.7413821,-1.2747067
5926229120,Wells Of Hope,school,36.7411434,-1.2762055999999997
5926387119,Milkan Elite Education Center,school,36.7356895,-1.2754536999999997
5926387128,Milkan Elite Education Center,school,36.7355487,-1.2754444000000003
5926387129,Milkan Elite Education Center,school,36.735636,-1.2754730000000003
5933573019,Foursquare Academy,school,36.719969400000004,-1.2647274
5933573020,Foursqure Academy,school,36.7201431,-1.2647911999999997
5933622803,Kogero Sunnyshine Community Centre,school,36.7433583,-1.2747302
5933622808,The Potters Junior Academy,school,36.7436851,-1.2766950999999997
5933622809,Nairobi Hil School Kangemi Branch,school,36.74291149999999,-1.2744674
5933622810,Nairobi Hill School Kangemi Branch,school,36.7428631,-1.2744772000000002
5933622817,Kogero Sunnyshine Community Centre,school,36.74340440000001,-1.2748108
5933622818,The Potters Junior Academy Pre-School,school,36.7435345,-1.2736426
5953317910,Teravic Education Centre,school,36.7445419,-1.2734888
5953317911,Teravic Education Centre,school,36.74462719999999,-1.2735054
7321575797,The Red Hill Education Centre,school,36.7441183,-1.2731849999999998
8370979237,Jazeel Education Center,school,36.7286863,-1.2900231
8371013830,Bignet Education Centre,school,36.7386377,-1.2937006000000002
8371024586,Le Pic School,school,36.7383433,-1.2908769
8371030906,Riruta Israel Educational Centre,school,36.7369959,-1.2911426000000001
8371063327,Gibens Blessed Academy,school,36.7443633,-1.2914683
8371137556,Shiloe Secondary,school,36.73598539999999,-1.2870276000000003
8371228326,Precious Blood Secondary Schools,school,36.73875520000001,-1.2857834
8371232459,Solomon Mind's School,school,36.7349748,-1.2773240000000001
8371235937,Bethany Joy School,school,36.7363222,-1.2775446
8371240996,Vigil school,school,36.7363222,-1.2777875
8371353971,Ladyaisha Academy,school,36.74011930000001,-1.2803971
8371365595,Kiddy Palace Day Care,school,36.7441545,-1.2809708000000002
8371388290,Dagoretti Muslim Primary School,school,36.7430588,-1.28132
8371389386,Humanitarian Education Centre,school,36.7442138,-1.2810524
8371395005,Kids Emporwment Centre,school,36.74789,-1.2776467
8371402937,Mainstream Education Centre,school,36.7450292,-1.2787234999999997
8371411347,Rise and Shine,school,36.744711699999996,-1.2776250000000002
8371413911,Whistling Thorn,school,36.746825,-1.2899683000000002
8371414273,Riruta good Shepherd School,school,36.748206700000004,-1.2917683
8371416414,Child of God Education Center,school,36.7430588,-1.2740312999999999
8371428687,Ndurarua Primary School,school,36.7404859,-1.2895248
8371436591,Happy Angels Junior Academy,school,36.74701,-1.2897267
8371453982,Good shepherd,school,36.7486848,-1.2875070000000002
8371455829,Riruta,school,36.74908169999999,-1.2876999999999998
8371456003,Labs Driving School,school,36.74909,-1.2875933
8374482295,Excel Academy,school,36.7469217,-1.2849283
8374500707,St. Anthony Junior School,school,36.74618999999999,-1.2845566999999998
8374507481,St Anthony High School,school,36.7462017,-1.2844833
8374512991,Prince of Peace Academy,school,36.7494017,-1.2861499999999997
8374520401,St Anthony Junior School,school,36.7464128,-1.2844302
8374552809,Rens Community Center School,school,36.75079,-1.2863999999999998
8374554303,Joy Remuna Academy,school,36.7494367,-1.2857283000000002
8374558336,Kabiro Primary School,school,36.7519367,-1.286465
8374559468,Kabiro secondary school,school,36.75208500000001,-1.28649
8374563982,The Excellence School,school,36.7514433,-1.2860167
8374564304,The Excellence School,school,36.751438300000004,-1.2859617000000003
8374568009,Free Land Scholars Academy,school,36.751333300000006,-1.284735
8374583635,Maranatha Academy,school,36.7520333,-1.2850767000000003
8374618299,Riri Junior School,school,36.75368970000001,-1.2837951
8374618342,Eagles,school,36.7529659,-1.2838495000000003
8374634312,Keds Community,school,36.7488803,-1.2824858999999997
8374644687,St Mary's Dagoretti Centre,school,36.7529587,-1.2838575
8374646110,Vision Destiny,school,36.7529582,-1.2838534
8374651687,Crossroad Stars Academy,school,36.7497945,-1.2829122
8374663071,Inspiration World of Beauty Training,school,36.7501783,-1.2823798
8374705986,Mabe Twinkling Stars,school,36.7523648,-1.2822035
8374794569,Trinity Education Center,school,36.7508051,-1.2782753
8374844547,Etihad Primary,school,36.75137579999999,-1.2788592
8764061934,Clips Hairdressing and Beauty Therapy,school,36.74243330000001,-1.28428
8764072721,Teensworld Technologies Training College,school,36.74249,-1.284365
8764099089,Cholas and Anastasio Orthodox,school,36.7418317,-1.2847817
8764122373,St.Nicholas and Anastasios Orthodox School,school,36.74187,-1.2848900000000003
8764204374,Emmanuel Glory Academy,school,36.74808670000001,-1.2887217
8764230369,Kawangware Day Nursery School,school,36.7485491,-1.2892408
8764337966,Queen of Angels Academy,school,36.74889830000001,-1.2887633000000003
8764454282,Kife School of Business Studies,school,36.751915,-1.2925917000000002
8764457625,Kawangware Primary School,school,36.7468883,-1.2894582999999997
8764466562,Kawangware Primary School,school,36.74684169999999,-1.28976
8764474807,Stay Up Driving School,school,36.74835000000001,-1.29149
9200307181,NA,NA,36.7384447,-1.2848069999999998
9905698258,Clover Green School,school,36.7046362,-1.2537483
9905709251,Blue Door Christian Academy,school,36.7024376,-1.254787
9952577263,NA,NA,36.7093539,-1.2570993
9952577264,NA,NA,36.709006,-1.2573663
9952577270,NA,NA,36.7091757,-1.257859
9952577276,NA,NA,36.70908430000001,-1.2570455
9952577277,NA,NA,36.708933900000005,-1.2578068
10089477818,NA,NA,36.7136273,-1.2588874
10089477819,NA,NA,36.7065748,-1.2615258
10089477820,NA,NA,36.7069057,-1.2616417
10089477821,NA,NA,36.7134122,-1.2595400999999997
10089477824,NA,NA,36.7135003,-1.2592466
10089477827,NA,NA,36.7145053,-1.2606288
10089477828,NA,NA,36.7131189,-1.2605684
10089477829,NA,NA,36.70689420000001,-1.2615735999999997
10089477832,NA,NA,36.7138568,-1.2581615
10089477833,NA,NA,36.70658920000001,-1.2615962
10089477835,NA,NA,36.714998200000004,-1.2580254000000002
10089477836,NA,NA,36.7137373,-1.2585729999999997
10211395252,NA,NA,36.7311291,-1.3021760000000002
10915939513,NA,NA,36.713626,-1.2606495
10915939514,NA,NA,36.7140064,-1.2606538999999999
10915939515,NA,NA,36.7154074,-1.258746
10915939516,NA,NA,36.71477620000001,-1.2587794
10915939517,NA,NA,36.7148689,-1.2580225000000003
10915939518,NA,NA,36.713584899999994,-1.2581509999999998
10915939519,NA,NA,36.715269000000006,-1.2603107
10915939520,NA,NA,36.7153676,-1.2596031000000003
10915939521,NA,NA,36.7136119,-1.2579087
10915939522,NA,NA,36.714087000000006,-1.2574083
10915939523,NA,NA,36.7133893,-1.2579115
10915939524,NA,NA,36.7133934,-1.2573681000000003
10915939525,NA,NA,36.7150214,-1.2574884
10915939526,Uthiru Girls High School,NA,36.71442640000001,-1.2606321
10915990659,NA,NA,36.711437,-1.2580434
